genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,valence,release_date
Country,Kelsea Ballerini,Music,46,0.199,0.529,203360,0.632,0,0.119,-6.432,0.0359,0.604,10/21/2014
Country,Danielle Bradbery,Can't Stay Mad,42,0.00212,0.577,207320,0.574,0,0.0735,-4.741,0.0386,0.196,1/28/2014
Country,Danielle Bradbery,Messy,41,0.0762,0.7,205067,0.597,6.35E-06,0.345,-6.812,0.0438,0.171,08-12-2014
Country,Daryle Singletary,Old Violin,41,0.0427,0.618,209347,0.348,1.77E-05,0.164,-9.146,0.0281,0.145,11/24/2014
Country,Jefferson Starship,Miracles,53,0.366,0.617,412040,0.335,0,0.115,-15.914,0.0301,0.655,3/24/2014
Country,Jamey Johnson,Keepin' Up With The Jonesin',41,0.131,0.543,204747,0.545,0,0.318,-4.519,0.031,0.63,6/30/2014
Country,Chuck Wicks,Us Again,41,0.455,0.501,219731,0.687,0,0.0903,-6.415,0.0359,0.28,08-11-2014
Country,Langhorne Slim,Alligator Girl,52,0.948,0.522,239960,0.296,0.619,0.105,-10.46,0.0302,0.399,01-01-2014
Country,Jimmie Allen,Deserve to Be,42,0.199,0.632,220440,0.623,5.12E-06,0.252,-5.612,0.0248,0.383,07-10-2014
Country,Whiskey Myers,Anna Marie,43,0.347,0.603,217107,0.594,0,0.168,-8.072,0.0345,0.665,4/14/2014
Country,Zac Brown Band,Mary,43,0.16,0.637,168000,0.947,3.79E-05,0.178,-5.875,0.0457,0.805,01-01-2014
Country,Jon Wolfe,That Girl in Texas,42,0.15,0.712,247173,0.699,0,0.12,-3.921,0.0314,0.497,4/14/2014
Country,Buddy Jewell,Help Pour Out the Rain (Lacey's Song),41,0.263,0.565,229093,0.562,0,0.0994,-7.43,0.0339,0.652,01-01-2014
Country,Tech N9ne Collabos,Loud,43,0.252,0.865,291867,0.878,0,0.107,-2.637,0.271,0.766,1/24/2014
Country,JT Hodges,Bigger Bottle,42,0.393,0.637,183984,0.456,1.21E-05,0.106,-9.02,0.0375,0.413,10/20/2014
Country,Jim James,Hide In Plain Sight,52,0.0178,0.326,309227,0.623,0.193,0.198,-6.73,0.0327,0.303,10/20/2014
Country,Carter Winter,Fight With,42,0.516,0.513,185313,0.622,0.000269,0.15,-8.283,0.0316,0.283,01-01-2014
Country,Marty Robbins,Utah Carol,45,0.72,0.648,193400,0.35,0,0.22,-10.68,0.0796,0.823,5/27/2014
Country,Seth Ennis,Call Your Mama,42,0.599,0.575,195729,0.484,0,0.0917,-7.55,0.0295,0.532,05-05-2014
Country,Upchurch,Country Way,43,0.0136,0.732,245267,0.78,0,0.346,-5.557,0.0732,0.6,12/15/2014
Country,Julianne Hough,"Summer Nights - From ""Grease Live!"" Music From The Television Event",48,0.241,0.737,218240,0.638,0,0.093,-5.769,0.0453,0.526,08-05-2014
Country,Matthew Sweet,Girlfriend,52,0.00901,0.529,219800,0.714,6.26E-06,0.0772,-6.315,0.031,0.814,11/18/2014
Country,Freddy Fender,Before the Next Teardrop Falls,47,0.748,0.799,156874,0.345,2.39E-05,0.169,-11.52,0.0276,0.776,12/19/2014
Country,Brooks & Dunn,Put a Girl in It,42,0.0328,0.589,207880,0.953,0.00102,0.062,-3.317,0.0619,0.772,01-01-2014
Country,Jamey Johnson,The Last Cowboy,41,0.239,0.489,256120,0.23,0.107,0.111,-12.733,0.0357,0.0603,05-12-2014
Country,Steve Earle,Feel Alright,47,0.000113,0.529,176347,0.792,2.16E-05,0.232,-5.482,0.0298,0.716,06-03-2014
Country,Trisha Yearwood,Georgia Rain,42,0.61,0.528,311360,0.456,4.62E-05,0.19,-5.618,0.0241,0.164,12/19/2014
Country,Lee Brice,Songs In The Kitchen,42,0.245,0.469,210147,0.571,1.25E-05,0.0872,-7.723,0.0276,0.322,12/19/2014
Country,Lee Brice,That Way Again,42,0.795,0.372,295333,0.179,2.97E-05,0.108,-11.466,0.0348,0.199,5/13/2014
Country,George Strait,It Ain't Cool To Be Crazy About You,40,0.554,0.534,158560,0.341,0,0.169,-11.791,0.0322,0.536,3/17/2014
Country,Upchurch,Loveless (feat. Robert James),43,0.00237,0.606,308245,0.549,0,0.198,-11.261,0.167,0.524,12/19/2014
Country,Daryle Singletary,Take Me Home Country Roads,45,0.19,0.652,187933,0.644,0,0.116,-6.829,0.0311,0.674,03-01-2014
Country,Corey Smith,Bend,41,0.32,0.586,217147,0.398,0,0.15,-9.204,0.0336,0.301,12/19/2014
Country,Chase Rice,The Little Things,42,0.798,0.488,138400,0.328,0,0.156,-8.172,0.033,0.27,03-01-2014
Country,38 Special,Back Where You Belong - Edited Version,50,0.00483,0.508,242160,0.762,0.000122,0.0403,-5.642,0.0322,0.881,8/25/2014
Country,Mel McDaniel,Stand Up,41,0.233,0.675,153133,0.589,0,0.065,-11.989,0.0347,0.902,12/15/2014
Country,Miranda Lambert,Oklahoma Sky,41,0.794,0.597,287213,0.178,0.0152,0.108,-13.968,0.032,0.0615,07-04-2014
Country,Carrie Underwood,Look at Me,44,0.592,0.441,195720,0.407,0,0.366,-4.782,0.027,0.103,12/19/2014
Country,The Avett Brothers,Rejects In The Attic,49,0.284,0.435,391333,0.564,4.49E-06,0.542,-6.395,0.0388,0.17,12/15/2014
Country,Josh Dorr,Ready or Not,44,0.129,0.583,254693,0.734,1.72E-05,0.269,-5.002,0.0306,0.434,3/21/2014
Country,The Guess Who,"American Woman - 7"" Version",54,0.0424,0.538,231640,0.841,0.00178,0.312,-7.547,0.0375,0.881,10-07-2014
Country,Jason Isbell and the 400 Unit,Into the Mystic - Live,46,0.573,0.416,264200,0.508,0.0576,0.835,-10.324,0.0365,0.255,12/19/2014
Country,Sturgill Simpson,Oh Sarah,46,0.814,0.473,255053,0.296,0.00472,0.392,-9.834,0.0394,0.0917,9/23/2014
Country,Morgan Wallen,Stand Alone,42,0.312,0.458,249755,0.545,2.76E-06,0.119,-6.248,0.0285,0.177,10/20/2014
Country,Chris Cagle,My Life's Been A Country Song,42,0.292,0.594,198467,0.718,0,0.0934,-5.755,0.0289,0.549,01-01-2014
Country,Alan Jackson,Let It Be Christmas,41,0.81,0.626,251240,0.341,0,0.158,-9.491,0.0272,0.412,10/21/2014
Country,Aaron Watson,Take You Home Tonight,41,0.0963,0.628,224653,0.887,0,0.355,-4.292,0.0421,0.674,6/17/2014
Country,Sam Hunt,Come Over - Live From Spotify NYC,41,0.698,0.495,255707,0.577,0,0.694,-7.926,0.288,0.46,03-07-2014
Country,Lefty Frizzell,Long Black Veil,44,0.826,0.558,182360,0.16,2.30E-05,0.131,-17.501,0.0384,0.401,9/23/2014
Country,Alan Jackson,I'll Try,47,0.123,0.581,232627,0.463,0.000591,0.0775,-7.93,0.0243,0.266,10-06-2014
Country,Dolly Parton,Rockin' Years,44,0.713,0.582,206307,0.211,0,0.141,-15.67,0.0273,0.316,03-03-2014
Country,Dallas Smith,Tippin' Point,41,0.0404,0.567,177347,0.981,5.41E-05,0.202,-3.712,0.0756,0.804,01-01-2014
Country,Blackberry Smoke,Good One Comin' on,48,0.00884,0.402,220787,0.763,0,0.372,-5.118,0.038,0.42,05-11-2015
Country,Tyler Reeve,Bud-Wiser,43,0.0392,0.519,192937,0.852,0,0.376,-3.931,0.0464,0.77,9/25/2015
Country,Walker Hayes,Halloween,41,0.161,0.72,200893,0.521,0,0.0912,-7.342,0.0399,0.516,9/25/2015
Country,Eddie Money,Shakin',49,0.0285,0.635,188200,0.893,0.000884,0.179,-5.251,0.0308,0.946,5/15/2015
Country,Kenny Rogers,Lucille,52,0.724,0.646,220867,0.362,0,0.134,-11.954,0.0312,0.387,9/25/2015
Country,Zac Brown Band,Overnight (feat. Trombone Shorty),42,0.145,0.713,282640,0.521,8.72E-05,0.108,-7.822,0.0629,0.685,9/25/2015
Country,Kenny Chesney,Dust on the Bottle - Live,42,0.00764,0.423,221280,0.983,3.44E-06,0.921,-5.796,0.299,0.395,01-05-2016
Country,Tracy Lawrence,As Any Fool Can See,41,0.0783,0.676,183387,0.713,0,0.277,-8.658,0.0267,0.879,8/20/2002
Country,Josh Turner,I Pray My Way Out Of Trouble,42,0.432,0.54,218773,0.471,6.02E-06,0.261,-5.888,0.0261,0.491,9/25/2015
Country,Taj Mahal,Diving Duck Blues,55,0.806,0.603,268347,0.265,1.65E-06,0.12,-11.627,0.0372,0.71,11/27/2015
Country,Scotty McCreery,Southern Belle,42,0.00106,0.452,200027,0.897,0.000281,0.413,-5.441,0.0369,0.808,9/25/2015
Country,38 Special,Rockin' Into The Night,50,0.0695,0.652,241227,0.492,0,0.0748,-12.71,0.0324,0.837,08-02-2019
Country,Toby Keith,Rum Is The Reason,42,0.273,0.761,197293,0.719,0.00041,0.28,-5.704,0.0244,0.907,10-09-2015
Country,The Highwaymen,The Road Goes On Forever,46,0.597,0.714,281400,0.633,1.23E-05,0.0591,-9.912,0.046,0.672,9/25/2015
Country,Aaron Watson,Vaquero,41,0.753,0.388,226040,0.538,0,0.105,-7.734,0.0458,0.464,9/18/2015
Country,Zac Brown Band,Lance's Song,42,0.686,0.475,274613,0.397,2.86E-06,0.0887,-7.685,0.0282,0.368,08-01-2015
Country,Kip Moore,Sunburn,43,0.00272,0.643,220907,0.85,0.00768,0.154,-4.838,0.029,0.332,03-02-2015
Country,Brooks & Dunn,Indian Summer,43,0.396,0.628,262060,0.575,0.000135,0.217,-6.049,0.0274,0.377,8/20/2002
Country,Brad Paisley,Welcome to the Future,44,0.0327,0.516,351453,0.86,0.000131,0.162,-5.856,0.0319,0.43,1/26/2015
Country,Justin Moore,When I Get Home,41,0.274,0.327,220093,0.364,0,0.138,-8.844,0.0364,0.304,8/20/2002
Country,Dierks Bentley,Light It Up,42,0.0236,0.648,214573,0.777,2.14E-06,0.44,-5.438,0.0321,0.358,9/25/2015
Country,Jamey Johnson,Macon,41,0.404,0.346,258213,0.512,0.163,0.0865,-9.858,0.0383,0.298,6/29/2015
Country,Kip Moore,Heart's Desire,43,0.00252,0.654,260680,0.541,6.39E-05,0.0831,-9.133,0.0317,0.531,8/20/2002
Country,William Clark Green,This Is Us,42,0.235,0.512,215467,0.563,0,0.134,-7.132,0.0276,0.358,8/20/2002
Country,Montgomery Gentry,She Couldn't Change Me,41,0.00436,0.67,260133,0.823,0.000192,0.318,-10.592,0.033,0.787,3/20/2015
Country,Big Smo,Ain't Nothin' Free,43,0.0137,0.53,200680,0.565,0,0.274,-8.229,0.255,0.61,8/20/2002
Country,Miranda Lambert,You Wouldn't Know Me,41,0.0653,0.524,199813,0.82,7.28E-06,0.118,-6.712,0.0338,0.708,4/16/2015
Country,Little Big Town,Can't Go Back,45,0.902,0.586,223893,0.185,1.65E-06,0.193,-12.725,0.0294,0.108,02-06-2015
Country,Shenandoah,Sunday In The South,41,0.708,0.646,261333,0.365,0,0.244,-12.537,0.026,0.453,9/25/2015
Country,Marty Robbins,The Strawberry Roan,44,0.807,0.535,203933,0.416,0,0.152,-11.418,0.0513,0.727,10/23/2015
Country,Russell Dickerson,Blue Tacoma - Recorded at Sound Stage Studios Nashville,44,0.147,0.574,202691,0.638,0,0.185,-8.894,0.062,0.695,12/18/2015
Country,Cal Smith,The Lord Knows I'm Drinking,44,0.123,0.673,211612,0.498,0.0461,0.0543,-9.491,0.0252,0.869,8/20/2002
Country,Chase Rice,Party up (feat. Colt Ford),42,0.0238,0.54,193447,0.924,0,0.301,-6.054,0.0449,0.604,5/29/2015
Country,Josh Abbott Band,I've Been Known,42,0.0992,0.398,243827,0.837,0,0.114,-5.746,0.0856,0.722,9/25/2015
Country,Blake Shelton,Doing It to Country Songs (feat. The Oak Ridge Boys),43,0.182,0.66,180427,0.789,0,0.344,-5.436,0.0344,0.838,3/31/2015
Country,Dallas Smith,Wastin' gas,41,0.00929,0.609,184627,0.93,0.00178,0.073,-2.542,0.0322,0.81,9/25/2015
Country,Dolly Parton,The Bargain Store,46,0.906,0.716,161840,0.363,1.41E-05,0.135,-10.942,0.0327,0.648,9/25/2015
Country,Buddy Brown,Man Card,42,0.0204,0.571,229800,0.519,2.25E-06,0.0875,-7.613,0.0444,0.609,2015
Country,Jojo Mason,Future,55,0.0501,0.657,179666,0.571,0,0.32,-6.57,0.0269,0.467,12/18/2015
Country,Keith Urban,I Told You So,44,0.00788,0.627,242760,0.841,1.47E-06,0.0552,-5.885,0.0316,0.73,11-06-2015
Country,Johnny Cash,Guess Things Happen That Way,46,0.817,0.556,110827,0.41,0.0044,0.29,-11.801,0.0523,0.835,9/25/2015
Country,Alabama,Down Home,42,0.265,0.626,207360,0.493,0,0.0576,-11.66,0.027,0.845,9/25/2015
Country,Dwight Yoakam,Sin City,0,0.327,0.593,235533,0.192,4.85E-06,0.345,-15.286,0.0295,0.28,9/25/2015
Country,Dwight Yoakam,I Sang Dixie,0,0.0547,0.689,228453,0.585,0.00055,0.206,-5.194,0.0274,0.507,1/22/2021
Country,John Prine,Lonesome Friends of Science,44,0.795,0.703,281308,0.234,2.72E-05,0.122,-13.833,0.0433,0.642,8/21/2015
Country,Jake Owen,Apple Pie Moonshine,41,0.0723,0.572,197200,0.885,1.29E-06,0.0915,-2.919,0.0331,0.535,11/27/2015
Country,Aaron Watson,Be My Girl,41,0.196,0.679,250800,0.523,9.89E-06,0.102,-7.436,0.0264,0.302,8/20/2002
Country,Miranda Lambert,Look at Miss Ohio,41,0.3,0.546,258093,0.466,0.0179,0.107,-8.065,0.0256,0.301,02-12-2021
Country,Charlie Farley,Hungover on You,43,0.0406,0.721,254784,0.653,0,0.214,-6.414,0.0473,0.316,12-04-2015
Country,Turnpike Troubadours,The Hard Way,42,7.89E-05,0.469,173330,0.882,0.000586,0.174,-5.249,0.0358,0.842,10-10-2015
Country,Colter Wall,Calgary Round-Up,46,0.575,0.747,214570,0.371,0.00159,0.0838,-10.943,0.0668,0.485,12/18/2015
Country,Sam Hunt,Raised On It - Acoustic Mixtape,42,0.48,0.65,204533,0.791,0,0.16,-4.397,0.0331,0.896,03-01-2015
Country,Kip Moore,Good Thing,43,0.00403,0.809,170360,0.627,2.91E-06,0.191,-5.417,0.0355,0.68,07-05-2016
Alternative,Linkin Park,In the End,80,0.0103,0.542,216933,0.853,0,0.108,-6.407,0.0498,0.37,12-05-2015
Alternative,Kid Rock,All Summer Long,72,0.0212,0.7,297587,0.864,0,0.0956,-3.629,0.0283,0.887,8/20/2002
Alternative,Still Woozy,Goodie Bag,71,0.82,0.701,146390,0.529,0.00113,0.249,-12.242,0.147,0.577,12/28/2015
Alternative,Third Eye Blind,Semi-Charmed Life,73,0.00832,0.64,268360,0.864,0,0.123,-6.576,0.0315,0.7,05-05-2015
Alternative,Evanescence,Bring Me To Life,75,0.00895,0.316,235893,0.945,1.85E-06,0.396,-3.169,0.124,0.32,09-07-2015
Alternative,Joji,NO FUN,71,0.8,0.809,168418,0.483,0,0.221,-6.886,0.0487,0.715,8/20/2002
Alternative,6LACK,Pretty Little Fears (feat. J. Cole),74,0.711,0.611,240342,0.466,0.000264,0.0847,-11.361,0.372,0.223,9/25/2015
Alternative,Foo Fighters,Everlong,74,5.96E-05,0.412,250547,0.882,0.00031,0.0805,-5.54,0.0369,0.356,11/27/2015
Alternative,Nirvana,Come As You Are,70,0.000182,0.505,218920,0.825,0.000948,0.0855,-5.721,0.0401,0.541,8/20/2002
Alternative,Blind Melon,No Rain,71,0.619,0.389,217107,0.476,5.09E-05,0.255,-9.342,0.0316,0.566,9/25/2015
Alternative,Soundgarden,Black Hole Sun,74,0.000203,0.354,318587,0.825,6.95E-05,0.0758,-5.325,0.0406,0.16,7/17/2015
Alternative,3 Doors Down,Kryptonite,75,0.00664,0.545,233933,0.865,1.12E-05,0.168,-5.708,0.0286,0.543,2/24/2015
Alternative,The White Stripes,Seven Nation Army,72,0.00817,0.737,231733,0.463,0.447,0.255,-7.828,0.0792,0.324,8/20/2002
Alternative,MGMT,Electric Feel,74,0.0714,0.763,229640,0.807,0.28,0.348,-3.714,0.035,0.559,3/17/2015
Alternative,The 1975,Somebody Else,71,0.202,0.611,347520,0.799,0.0277,0.123,-5.719,0.0641,0.51,05-04-2015
Alternative,Tierra Whack,MY POWER,60,0.0159,0.773,259742,0.86,0,0.236,-4.966,0.13,0.715,05-05-2015
Alternative,Linkin Park,Numb,78,0.0046,0.496,185587,0.863,0,0.639,-4.153,0.0381,0.243,05-05-2015
Alternative,System Of A Down,Chop Suey!,77,0.000278,0.419,210240,0.934,0.0015,0.132,-3.908,0.12,0.286,02-02-2015
Alternative,Skillet,Monster,71,0.0431,0.64,178013,0.957,0,0.0789,-2.336,0.0741,0.692,6/29/2015
Alternative,Frank Ocean,Nights,74,0.42,0.466,307151,0.548,1.01E-06,0.113,-9.362,0.118,0.423,7/17/2015
Alternative,Frank Ocean,Thinkin Bout You,70,0.41,0.716,200747,0.35,0.00134,0.0927,-11.094,0.0537,0.178,05-01-2015
Alternative,Fountains Of Wayne,Stacy's Mom,72,0.0021,0.774,197987,0.75,1.85E-05,0.0808,-4.927,0.0413,0.925,8/20/2002
Alternative,X Ambassadors,Unsteady,74,0.178,0.389,193547,0.665,0.000732,0.116,-6.169,0.0644,0.199,10/30/2015
Alternative,grandson,Blood // Water,68,0.00163,0.504,214520,0.891,0.00199,0.148,-5.632,0.137,0.628,12/18/2015
Alternative,Masego,Tadow,72,0.669,0.704,301893,0.487,8.64E-05,0.111,-6.407,0.0604,0.313,12/18/2015
Alternative,Weezer,Island In The Sun,74,0.00719,0.654,200307,0.81,0.00251,0.165,-6.26,0.0288,0.661,8/28/2015
Alternative,Frank Ocean,Ivy,72,0.782,0.567,249191,0.388,0.000309,0.248,-9.579,0.0384,0.452,9/25/2015
Alternative,Red Hot Chili Peppers,Californication,78,0.0021,0.592,329733,0.767,0.00165,0.127,-2.788,0.027,0.328,1/21/2015
Alternative,Still Woozy,Habit,69,0.27,0.766,153857,0.402,0.0007,0.106,-11.155,0.107,0.466,8/20/2002
Alternative,Slipknot,Unsainted,75,0.000197,0.427,260276,0.944,0.0159,0.0625,-2.885,0.0565,0.248,1/19/2015
Alternative,Gorillaz,Clint Eastwood,65,0.0249,0.663,340920,0.694,0,0.0698,-8.627,0.172,0.524,8/20/2002
Alternative,Semisonic,Closing Time,67,0.0196,0.484,274160,0.841,1.71E-06,0.148,-5.438,0.0291,0.304,8/20/2002
Alternative,Papa Roach,Last Resort,76,0.000481,0.589,199907,0.89,0.00082,0.201,-3.719,0.0603,0.692,9/25/2015
Alternative,Frank Ocean,Chanel,73,0.874,0.776,210285,0.503,0,0.112,-5.732,0.237,0.473,3/31/2015
Alternative,Avenged Sevenfold,Hail to the King,72,0.000376,0.585,304880,0.887,0.0518,0.132,-5.086,0.0362,0.711,9/25/2015
Alternative,Counting Crows,Mr. Jones,75,0.211,0.581,272507,0.817,1.42E-06,0.246,-6.542,0.0382,0.779,9/25/2015
Alternative,Rage Against The Machine,Killing In The Name,75,0.0266,0.466,313573,0.833,0,0.0327,-4.215,0.304,0.661,10/23/2015
Alternative,Trapt,Headstrong,70,0.000172,0.492,285570,0.896,2.78E-06,0.189,-5.819,0.117,0.534,7/17/2015
Alternative,Red Hot Chili Peppers,Can't Stop,77,0.0179,0.618,269000,0.938,0,0.167,-3.442,0.0456,0.875,06-09-2015
Alternative,Toploader,Dancing in the Moonlight - 2001 Remix,63,0.0217,0.748,233573,0.842,4.24E-06,0.357,-3.107,0.0265,0.945,5/26/2015
Alternative,Joji,Will He,70,0.837,0.618,202103,0.217,0.000163,0.538,-15.372,0.0515,0.0872,01-01-2015
Alternative,Disturbed,The Sound of Silence,71,0.468,0.322,248467,0.28,1.10E-06,0.102,-9.367,0.0281,0.175,4/28/2015
Alternative,Joji,ATTENTION,70,0.895,0.787,128888,0.312,0.0224,0.115,-12.401,0.0383,0.425,6/23/2015
Alternative,Frank Ocean,Pink + White,73,0.67,0.544,184516,0.552,4.57E-05,0.415,-7.45,0.0991,0.554,11-06-2015
Alternative,Red Hot Chili Peppers,Snow (Hey Oh),76,0.127,0.432,335067,0.895,1.16E-05,0.141,-3.682,0.0504,0.625,4/30/2015
Alternative,Bad Wolves,Zombie,70,0.00756,0.448,254805,0.826,0,0.117,-3.244,0.0319,0.19,9/25/2015
Alternative,Nickelback,Rockstar,65,0.0459,0.616,252040,0.91,0,0.343,-3.004,0.0386,0.693,10/26/2015
Alternative,The Revivalists,Wish I Knew You,67,0.13,0.651,274093,0.716,0.0616,0.125,-6.516,0.0258,0.722,9/25/2015
Alternative,Radiohead,Creep,78,0.0102,0.515,238640,0.43,0.000141,0.129,-9.935,0.0369,0.104,9/25/2015
Alternative,Alina Baraz,Electric (feat. Khalid),70,0.738,0.599,246327,0.396,2.19E-05,0.102,-10.489,0.0392,0.134,4/30/2015
Alternative,Jhene Aiko,Sativa,70,0.315,0.741,276960,0.61,0,0.534,-7.34,0.0512,0.72,8/20/2015
Alternative,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),70,0.133,0.728,176702,0.607,0,0.0864,-8.417,0.132,0.445,4/30/2015
Alternative,Five Finger Death Punch,Bad Company,66,0.000595,0.557,262440,0.886,9.84E-05,0.0904,-4.196,0.0498,0.17,8/21/2015
Alternative,Alice In Chains,Man in the Box,68,0.00229,0.346,284427,0.765,7.54E-06,0.213,-8.558,0.0413,0.644,11/27/2015
Alternative,The Offspring,"You're Gonna Go Far, Kid",74,0.00511,0.546,177827,0.905,0,0.211,-3.103,0.0671,0.598,9/25/2015
Alternative,Nickelback,How You Remind Me,75,0.00135,0.446,223840,0.764,0,0.099,-5.042,0.033,0.543,10/23/2015
Alternative,Duckwrth,Start a Riot,69,0.0128,0.728,171467,0.727,0,0.0882,-3.585,0.206,0.89,9/25/2015
Alternative,KALEO,Way Down We Go,73,0.579,0.489,213707,0.505,0.000333,0.104,-8.022,0.117,0.337,8/15/2015
Alternative,Incubus,Drive,69,0.0562,0.645,232453,0.792,0.0121,0.119,-7.34,0.036,0.666,03-02-2015
Alternative,Marcy Playground,Sex & Candy,66,0.238,0.67,173493,0.558,0,0.106,-9.159,0.0251,0.63,7/31/2015
Alternative,Foo Fighters,The Pretender,73,0.000917,0.433,269373,0.959,0,0.028,-4.04,0.0431,0.365,11-06-2015
Alternative,DaniLeigh,Easy - Remix,72,0.195,0.799,186587,0.301,0,0.0816,-11.361,0.185,0.511,11/13/2015
Alternative,Frank Ocean,Self Control,70,0.765,0.572,249668,0.209,0,0.356,-10.413,0.0313,0.446,11-03-2015
Alternative,Seether,Fake It,71,0.00131,0.615,193893,0.949,3.04E-06,0.0585,-3.52,0.0549,0.586,1/23/2015
Alternative,R.E.M.,Losing My Religion,78,0.163,0.671,268427,0.849,0,0.0937,-5.03,0.0284,0.829,10/16/2015
Alternative,Chevelle,The Red,66,0.000671,0.509,238400,0.843,0.000803,0.348,-3.318,0.0488,0.332,6/26/2015
Alternative,Red Hot Chili Peppers,Dani California,73,0.017,0.553,283000,0.865,1.05E-05,0.267,-4.751,0.0409,0.735,12/18/2015
Alternative,The Goo Goo Dolls,Iris,75,0.00125,0.315,289533,0.715,7.97E-06,0.0942,-8.072,0.0362,0.497,9/25/2015
Alternative,Alina Baraz,Floating (feat. Khalid),69,0.81,0.66,174490,0.447,2.15E-06,0.11,-9.026,0.0482,0.578,01-12-2015
Alternative,Frank Ocean,Solo,66,0.849,0.444,257380,0.287,2.82E-06,0.161,-10.631,0.0375,0.246,8/20/2002
Alternative,Weezer,Say It Ain't So,70,0.00717,0.624,258827,0.517,1.40E-05,0.0687,-7.122,0.0322,0.42,9/25/2015
Alternative,Skillet,Hero,68,0.00791,0.533,186813,0.967,0,0.336,-2.543,0.0995,0.782,12-05-2015
Alternative,The 1975,Love It If We Made It,70,0.0007,0.472,252926,0.751,2.20E-05,0.0954,-5.253,0.0374,0.0736,9/25/2015
Alternative,Lit,My Own Worst Enemy,69,0.00129,0.494,169027,0.946,0,0.398,-2.757,0.0637,0.741,05-05-2015
Alternative,6LACK,PRBLMS,71,0.0307,0.417,246773,0.58,1.45E-06,0.179,-4.574,0.207,0.139,05-05-2015
Alternative,Tierra Whack,Hungry Hippo,68,0.0227,0.894,60000,0.61,0.00744,0.102,-5.691,0.0487,0.78,05-05-2015
Alternative,Frank Ocean,White Ferrari,66,0.784,0.444,248808,0.0924,0,0.304,-15.605,0.0366,0.219,10/30/2015
Alternative,Disturbed,Down with the Sickness,70,0.000996,0.695,279213,0.876,6.89E-06,0.106,-4.262,0.0553,0.941,06-11-2015
Alternative,Slipknot,Duality,73,0.000237,0.354,252613,0.982,0.000294,0.204,-3.026,0.168,0.194,8/20/2002
Alternative,Skillet,Feel Invincible,68,0.00045,0.603,229933,0.886,0,0.26,-3.777,0.0837,0.395,12-11-2015
Alternative,The Neighbourhood,Daddy Issues,71,0.0678,0.588,260173,0.521,0.149,0.123,-9.461,0.0329,0.337,8/20/2002
Alternative,Theory of a Deadman,Rx (Medicate),68,0.0133,0.639,233173,0.71,0,0.118,-7.445,0.0275,0.378,3/20/2015
Alternative,Rise Against,Savior,69,0.00164,0.549,242280,0.93,6.67E-05,0.39,-3.468,0.0487,0.526,9/25/2015
Alternative,Red Hot Chili Peppers,Scar Tissue,73,0.0779,0.595,215907,0.717,0.00274,0.108,-4.803,0.0295,0.547,9/25/2015
Alternative,System Of A Down,Toxicity,74,0.000264,0.413,218933,0.873,0.0025,0.204,-4.151,0.0535,0.481,9/25/2015
Alternative,Puddle Of Mudd,Blurry,63,0.01,0.44,304000,0.929,0,0.142,-4.494,0.0525,0.495,7/17/2015
Alternative,Nirvana,Heart-Shaped Box,71,0.184,0.494,281160,0.677,0.0258,0.0926,-10.233,0.0452,0.316,9/25/2015
Alternative,Breakbot,Baby I'm Yours - feat. Irfrane,63,0.705,0.831,215787,0.794,3.40E-05,0.0978,-3.701,0.0752,0.735,11-06-2015
Alternative,Pearl Jam,Even Flow,72,0.00178,0.394,292581,0.944,4.54E-06,0.298,-6.506,0.0761,0.265,9/25/2015
Alternative,Red Hot Chili Peppers,Otherside,75,0.00316,0.458,255373,0.795,0.000202,0.0756,-3.265,0.0574,0.513,05-04-2015
Alternative,Everclear,Santa Monica,66,0.156,0.491,191507,0.942,0,0.367,-5.333,0.132,0.387,9/25/2015
Alternative,Good Charlotte,The Anthem,70,0.00666,0.494,175093,0.939,0,0.139,-3.127,0.126,0.893,9/25/2015
Alternative,The 1975,It's Not Living (If It's Not With You),71,0.000297,0.618,248336,0.824,6.87E-05,0.0649,-5.316,0.0301,0.598,5/27/2015
Alternative,Kiana Led̩,Bouncin (feat. Offset),69,0.15,0.942,172493,0.557,2.97E-05,0.103,-8.433,0.307,0.77,2016
Alternative,Summer Walker,Girls Need Love,69,0.558,0.645,140760,0.418,0.0003,0.562,-10.065,0.29,0.123,2016
Alternative,Rage Against The Machine,Bulls On Parade,70,0.0124,0.412,229467,0.919,0.0601,0.424,-7.291,0.184,0.572,2016
Alternative,Linkin Park,What I've Done,74,0.0141,0.623,205613,0.93,1.64E-06,0.138,-5.285,0.0324,0.287,9/25/2015
Alternative,Breaking Benjamin,The Diary of Jane - Single Version,65,5.86E-05,0.391,200547,0.963,0.0689,0.14,-4.378,0.0773,0.364,9/25/2015
Alternative,Steve Lacy,Dark Red,64,0.449,0.603,173104,0.783,7.96E-06,0.119,-4.023,0.062,0.775,9/25/2015
Alternative,Alice In Chains,Would?,69,0.000332,0.305,206773,0.832,2.40E-05,0.091,-7.981,0.0398,0.585,9/25/2015
Alternative,Stone Temple Pilots,Interstate Love Song,69,0.000552,0.214,193613,0.947,0.00352,0.238,-5.053,0.0507,0.483,9/25/2015
Alternative,Lifehouse,You And Me,73,0.103,0.456,195493,0.432,0,0.176,-7.682,0.0266,0.391,10/23/2015
